Feature ID	Taxon	Confidence
f8f38fdfebc55b237c674e94e8054b68	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.9365827277165237
f8b0a8f678d0c1994ed6681b3bf798ca	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	0.7142744235931107
4fb5fc429a41b50a78acd1349f667c83	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter	0.9362753169478483
d0338a6d6af23bd2ec868379492509e8	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae	0.973896057115815
96214bebe99e375627ce920492417e1a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae	0.9999417972260863
3579a5186ae32f360870264aa301d4e0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.9998471657115212
36a5a32a503dc857c970e83d08cf6068	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Dermacoccaceae	0.805861990113286
77e5ea23574959c2c7826ad34e9cc059	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9895908000373548
049e925c9ba7ec26a6b7dcc2318eed8f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9988419176997225
33bc76cb1171b0780e48ab1760b123c1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.9990534310486822
ec8ed775d3d2d1af5b14616a2e77b44f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.9994108001059532
4008dd75c5748f757c3d653f78ed06cb	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9986712192973259
228e421300dd25f68413711012cbe81f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter	0.9109680016996635
324d0ccc902efb792264ef6acf8c0e04	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.9229041623385914
113ced147f70e09585825a6be0fcd9b8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9976372084629294
d46627f89b2c4ef4b5ef75175a57f698	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.7963926533062271
